UrlImg;Nombre;Codigo;SS;Descripcion;;;
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Equipo De Macrogoteo De Venoclisis Sin Aguja;22475256;Medico Quirurgico;Equipo De Macrogoteo De Venoclisis Sin Aguja;UNIDAD;MEDISPO;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=15W5_5hd8FtJS-Rntf7nB9F6yA2u_Xngh;Equipo De Microgoteo;22475258;Medico Quirurgico;Equipo De Microgoteo Marca;UNIDAD;MEDISPO;https://drive.google.com/file/d/15W5_5hd8FtJS-Rntf7nB9F6yA2u_Xngh/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Equipo De Microgoteo De Venoclisis Sin Aguja;22475257;Medico Quirurgico;Equipo De Microgoteo De Venoclisis Sin Aguja;UNIDAD;SURGIPLAST;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Equipo De Microgoteo;22475258;Medico Quirurgico;Equipo De Microgoteo;UNIDAD;RYMCO;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Equipo En Y Tur Para Irrigacion;22475015;Medico Quirurgico;Equipo En Y Tur Para Irrigacion;UNIDAD;GOTHAPLAST;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Equipo Para Administrar Sangre, Sin Aguja;22471870;Medico Quirurgico;Equipo Para Administrar Sangre, Sin Aguja , Ref: Zd3p Equipo Para Transfusion, Para Usar Una Sola Vez;UNIDAD;SURGIPLAST;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12SVlyTfzfdDXJaVAmy8pel3DlwIz8zov;Equipo Para Extension De Anestesia;156084327;Medico Quirurgico;Equipo Para Extension De Anestesia;UNIDAD;GOTHAPLAST;https://drive.google.com/file/d/12SVlyTfzfdDXJaVAmy8pel3DlwIz8zov/view?usp=sharing
https://drive.google.com/uc?id=1M4IXedMcgm7zjEgPr4lmOC7MLK6wFjWc;Esparadrapo De Tela Blanco 4x10 Yardas;202471975;Medico Quirurgico;Esparadrapo De Tela Blanco 4x10 Yardas;.;PRODEMA;https://drive.google.com/file/d/1M4IXedMcgm7zjEgPr4lmOC7MLK6wFjWc/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Elastico Hipo Alergenico De Poliester;22531930;Medico Quirurgico;Esparadrapo Elastico Hipo alergenico De Poliester Stretch Bdf De 15 Cms X 10 Mts De Longitud;.;FIXOMULL;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Elastico Hipo Alergenico De Poliester;22531928;Medico Quirurgico;Esparadrapo Elastico Hipo alergenico De Poliester Stretch Bdf De 5 Cms X 10 Mts De Longitud;ROLLO;FIXOMULL;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1bQxZkgSgE-1Z7uKHWJp3s1UvKzMpCpc1;Esparadrapo Elastico Hipo Alergenico De Poliester Fixomull;22531949;Medico Quirurgico;Esparadrapo Elastico Hipo alergenico De Poliester Fixomull Stretch De 10 Cms X 10 Mts De Longitud;UNIDAD;CUREBAND;https://drive.google.com/file/d/1bQxZkgSgE-1Z7uKHWJp3s1UvKzMpCpc1/view?usp=sharing
https://drive.google.com/uc?id=1YZjdFPb42MFeTz2RZomJSnvY5RXpTfAS;Esparadrapo En Tela De 2 X 10 Yardas;22535396;Medico Quirurgico;Esparadrapo En Tela De 2 X 10 Yardas;UNIDAD;INTERPLAST;https://drive.google.com/file/d/1YZjdFPb42MFeTz2RZomJSnvY5RXpTfAS/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo En Tela De 2 X 5 Yardas;22531932;Medico Quirurgico;Esparadrapo En Tela De 2 X 5 Yardas;BOLSA X 100 UNI.;KRAMER;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo En Tela De 3 X 5 Yardas;22531933;Medico Quirurgico;Esparadrapo En Tela De 3 X 5 Yardas;PAQUETE;.;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo En Tela De 4 X 5 Yardas;22531934;Medico Quirurgico;Esparadrapo En Tela De 4 X 5 Yardas;ROLLO;KENNEDY;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Micropore Blanco De 1/2 Pulgada;22536074;Medico Quirurgico;Esparadrapo Micropore Blanco De 1/2 Pulgada. Marca Cureband;CAJA X 24 UNIDADES;CUREBAND;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1FZUqE6jf_FyuuuHRpdJxH8VecDmcJiVR;Esparadrapo Micropore Blanco De 1/2 X 10 Yardas;22531940;Medico Quirurgico;Esparadrapo Micropore Blanco De 1/2 X 10 Yardas;CAJA X 24 ROLLOS;LEUKOPOR;https://drive.google.com/file/d/1FZUqE6jf_FyuuuHRpdJxH8VecDmcJiVR/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Micropore Blanco De 2 X 10 Yardas;22531942;Medico Quirurgico;Esparadrapo Micropore Blanco De 2 X 10 Yardas;CAJA X 6 ROLLOS;LEUKOPOR;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1OAZaj01DAWti74Rgv8YbxPskaXLxmHER;Esparadrapo Micropore Color Piel De 1 X 10 Mts;22535721;Medico Quirurgico;Esparadrapo Micropore Color Piel De 1 X 10Mts;CAJA X 100U;.;https://drive.google.com/file/d/1OAZaj01DAWti74Rgv8YbxPskaXLxmHER/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Micropore Color Piel De 1 X 10 Yardas;22531944;Medico Quirurgico;Esparadrapo Micropore Color Piel De 1 X 10 Yardas;CAJA X 12 ROLLOS;3M;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Micropore Color Piel De 1/2 X 10 Yardas;22255369;Medico Quirurgico;Esparadrapo Micropore Color Piel De 1/2 X 10 Yardas;ROLLO;CUREBAND;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Micropore Color Piel De 2 X 10;22255365;Medico Quirurgico;Esparadrapo Micropore Color Piel De 2 X 10 Caja X 6 Rollos;CAJA X 6 ROLLOS;CUREBAND;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Micropore Color Piel De 2 X 10 Yardas;22255368;Medico Quirurgico;Esparadrapo Micropore Color Piel De 2 X 10 Yardas;PAQUETE X 100 UNIDAD;CUREBAND;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1sI3FC8E9f2Q5x2URNmsKj1f6D5vzkwJR;Esparadrapo Micropore Color Piel De 2 X 10 Yardas;22531946;Medico Quirurgico;Esparadrapo Micropore Color Piel De 2 X 10 Yardas;PAQUETE;WELCH ALLYN;https://drive.google.com/file/d/1sI3FC8E9f2Q5x2URNmsKj1f6D5vzkwJR/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Tela Blanco De 3 X 10 Yardas;22531962;Medico Quirurgico;Esparadrapo Tela Blanco De 3 X 10 Yardas;UNIDAD;CUREBAND;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Tipo Hospitalario En Tela De 12 X 10 Yardas;22535197;Medico Quirurgico;Esparadrapo Tipo Hospitalario En Tela De 12 X 10 Yardas;UNIDAD;CUREBAND;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Esparadrapo Tipo Hospitalario En Tela;11956003;Medico Quirurgico;Esparadrapo Tipo Hospitalario En Tela De 2 X 10 Yardas C X 6 Rollos;ROLLO;KENNEDY;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1NxQmxAyeVRYeLY5ZQy48zRqsy79mUtSb;Especulo Desechable Para Otoscopio;22551991;Medico Quirurgico;"Especulo Desechable Para Otoscopio Ref: 52432-U Marca: Welch Allyn De: 4.5 Mm Para Modelos: 20000; 21110; 23810; 23820; 24031; 25000; 25020 Presentación: Bolsa X 34 Unidades";CAJA X 6 R;WELCH ALLYN;https://drive.google.com/file/d/1NxQmxAyeVRYeLY5ZQy48zRqsy79mUtSb/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Especulo Desechable Para Otoscopio;22551990;Medico Quirurgico;"Especulo Desechable Para Otoscopio Ref: 52432-U De: 2.75 Mm Para Modelos: 20000; 21110; 23810; 23820; 24031; 25000; 25020 Presentación: Bolsa X 34 Unidades";PAQUETE;WELCH ALLYN;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Estilete Para Intubacion;152614524;Medico Quirurgico;Estilete Para Intubacion Ref: 9-0204-11 Tamaño Pediatrico Uso:Dispositivo Para Apoyar La Intubacion;UNIDAD;SUN - MED;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Estilete Para Intubacion;152614753;Medico Quirurgico;Estilete Para Intubacion Ref: 9-0204-25 Tamaño Adulto Uso: Dispositivo Para Apoyar La Intubacion;UNIDAD;SUN MED;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Ethilon - Nylon Monofilamento 3-0 C/A Sc24 De 45 Cms;52692122;Medico Quirurgico;Ethilon - Nylon Monofilamento 3-0 C/A Sc24 De 45 Cms;UNIDAD;JHONSON&JHONSON;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Ethilon - Nylon Monofilamento Cuticular 5-0 De 45 Cms;52692119;Medico Quirurgico;Ethilon - Nylon Monofilamento Cuticular 5-0 De 45 Cms - Cierre De Piel Con Aguja Sc 20 Marca Jhonson & Jhonson X 12uni;CAJA X 12 UNIDADES;JHONSON & JHONSON;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Exovac 1/4 Succionador 400 Cc;148105803;Medico Quirurgico;Exovac 1/4 Succionador 400 Cc;UNIDAD;EXOVAC;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Exovac 1/8 Succionador 400 Cc;148105804;Medico Quirurgico;Exovac 1/8 Succionador 400 Cc;UNIDAD;EXOVAC;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Ferula Inmovilizadora (Maleable);22785357;Medico Quirurgico;Ferula Inmovilizadora (Maleable);UNIDAD;SIN MARCA;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Fonendoscopio Pediatrico Sencillo;212845241;Medico Quirurgico;Fonendoscopio Pediatrico Sencillo All Color;UNIDAD;PRESTIGE;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1SX8HKcRUT6uYN80pbEgh2-pMs1pGcNf3;Gafas Protectoras;162992256;Medico Quirurgico;Gafas Protectora;SOBRE;SIN MARCA;https://drive.google.com/file/d/1SX8HKcRUT6uYN80pbEgh2-pMs1pGcNf3/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Gasa Precortada Esteril De 7.5 Cm X 7.5 Cm;23025498;Medico Quirurgico;Gasa Precortada Esteril De 7.5 Cm X 7.5 Cm Sobre X 5unidades;SOBRE;SIN MARCA;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1TAJV2fPzl2I_bUv8P-HIGk1607K9Yrz3;Gasa Precortada Esteril;23025500;Medico Quirurgico;Gasa Precortada Esteril De 7.5 Cm X 7.5 Cm Sobre X 5unidades;SOBRE;CUREBAND;https://drive.google.com/file/d/1TAJV2fPzl2I_bUv8P-HIGk1607K9Yrz3/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Gasa Precortada No Tejida 7.5 X 7.5;23022270;Medico Quirurgico;Gasa Precortada No Tejida 7.5 X 7.5 Bolsa X 100 Un;BOLSA;MEDICAL SUPPLES;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1L1bSx6VHk3Z2Kwbydm4paarU4kVeCGM6;Gasa Tipo Hospitalaria;23022281;Medico Quirurgico;Gasa Tipo Hospitalaria De 100 Yardas Por 36 Pulgadas;ROLLO;.;https://drive.google.com/file/d/1L1bSx6VHk3Z2Kwbydm4paarU4kVeCGM6/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Gasa Tipo Hospitalaria De 1 X 100 Yardas;23022280;Medico Quirurgico;Gasa Tipo Hospitalaria De 1 X 100 Yardas;ROLLO;MEDISPO;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Gasa Tipo Hospitalaria No Tejida De 100 Yardas X 30 Cms;23025450;Medico Quirurgico;Gasa Tipo Hospitalaria No Tejida De 100 Yardas X 30 Cms;ROLLO;GOTHAPLAST;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Gel Contactoipl/Laser En Galon De 3.750cc;23042291;Medico Quirurgico;Gel Contactoipl/Laser En Galon De 3750cc;GALÓN;KRAMER;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1-VspUlDS_fUafwi7MytC2AU1Y229MkH1;Gel Ultrasonido Galon;23042292;Medico Quirurgico;Gel Ultrasonido Marca Kol Galón X 3785 Cc;GALÓN;GYD;https://drive.google.com/file/d/1-VspUlDS_fUafwi7MytC2AU1Y229MkH1/view?usp=sharing
https://drive.google.com/uc?id=1ZypWzZHwOUQFy8NAciSQZD46mrkwzslm;Glutaraldehido Al 2% Glutfar;23132320;Medico Quirurgico;Glutaraldehido Al 2% Glutfar;GALÓN;EUFAR;https://drive.google.com/file/d/1ZypWzZHwOUQFy8NAciSQZD46mrkwzslm/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes De Examen Talla S;153192387;Medico Quirurgico;Guantes De Examen Talla S X 100uni Ago;CAJA X 100 UNIDADES;EXAMTEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1eZ75ZFCgzT8GBSfgpLS4Gylk16igkZw_;Guantes De Nitrilo Talla M;153192396;Medico Quirurgico;Guantes De Nitrilo Talla M X 100uni Ago;CAJA X 100 UNIDADES;KRAMER;https://drive.google.com/file/d/1eZ75ZFCgzT8GBSfgpLS4Gylk16igkZw_/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes De Vinilo Talla S;153194760;Medico Quirurgico;Guantes De Vinilo Talla S Ago;CAJA X 100 UNIDADES;VITAL MEDIC;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1IrY_tIiEjTPRluqBi3SM3SOTuQ_kjYTB;Guantes En Plastico Para Manipulacion;153195098;Medico Quirurgico;Guantes En Plástico Para Manipulacion Paquete X 100 Unidades Ago;PAQUETE X 100 UNIDADES;NACIONAL;https://drive.google.com/file/d/1IrY_tIiEjTPRluqBi3SM3SOTuQ_kjYTB/view?usp=sharing
https://drive.google.com/uc?id=1QrnUPptlHr-vsSaA_z6ebqE7rXMfA3IY;Guantes Para Cirugia Esteril No. 6.5;153195509;Medico Quirurgico;Guantes Para Cirugia Esteril No. 6.5 Caja X 50 Pares Ago;CAJA;PRECISION;https://drive.google.com/file/d/1QrnUPptlHr-vsSaA_z6ebqE7rXMfA3IY/view?usp=sharing
https://drive.google.com/uc?id=1IHr3TEeTU6ivGJMwPXCFUGXiNNMU7OQn;Guantes Para Cirugia Esteril No. 6.5;153192377;Medico Quirurgico;Guantes Para Cirugia Esteril No. 6.5. Ago;CAJA;NIPRO;https://drive.google.com/file/d/1IHr3TEeTU6ivGJMwPXCFUGXiNNMU7OQn/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes Para Cirugia Esteril No. 6.5;153192377;Medico Quirurgico;Guantes Para Cirugia Esteril No. 6.5. Ago;CAJA X 50 UNIDADES;NIPRO;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes Para Cirugia Esteril No. 7.0;153195510;Medico Quirurgico;Guantes Para Cirugia Esteril No. 7.0 Care Caja X 50 Pares Ago;CAJA X 50 PARES;PRECISION CARE;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1H5S_45FpjMKJQ9HxVMGOb0OquXA8vcF3;Guantes Para Cirugia Esteril No. 7.5;153195511;Medico Quirurgico;Guantes Para Cirugia Esteril No. 7.5 Ago;CAJA X 50 PARES;PRECSION CARE;https://drive.google.com/file/d/1H5S_45FpjMKJQ9HxVMGOb0OquXA8vcF3/view?usp=sharing
https://drive.google.com/uc?id=10ZZnV5Y7-y4vcj6JzoScnIsMIcNTXhO1;Guantes Para Cirugia Esteril No. 7.0;153192378;Medico Quirurgico;Guantes Para Cirugia Esteril No. 7.0 X 50 Par Ago;PAQUETE X 50 UNIDADES;NIPRO;https://drive.google.com/file/d/10ZZnV5Y7-y4vcj6JzoScnIsMIcNTXhO1/view?usp=sharing
https://drive.google.com/uc?id=1c1mAU1SD0dLBbD0GoI2ZoOjbg6MQ4Xju;Guantes Para Cirugia Esteril No. 7.5 X 50 Par;153192379;Medico Quirurgico;Guantes Para Cirugia Esteril No. 7.5 X 50 Par Ago;CAJA;NIPRO;https://drive.google.com/file/d/1c1mAU1SD0dLBbD0GoI2ZoOjbg6MQ4Xju/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes Para Cirugia Esteril No. 8.0;153195512;Medico Quirurgico;Guantes Para Cirugia Esteril No. 8.0 Caja X 50 Pares Ago;CAJA X 50 PARES;PRECISION CARE;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1wbmdlYfuzEt7f41O5IGnpQ3jd8deVvQj;Guantes Para Cirugia Esteril No. 8.0;153192380;Medico Quirurgico;Guantes Para Cirugia Esteril No. 8.0 X 50 Par Ago;CAJA;NIPRO;https://drive.google.com/file/d/1wbmdlYfuzEt7f41O5IGnpQ3jd8deVvQj/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes Para Examen Talla L;153192383;Medico Quirurgico;Guantes Para Examen Talla L X 100uni Ago;CAJA X 100 UNIDADES;EXAMTEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes Para Examen Talla M;153192391;Medico Quirurgico;Guantes Para Examen Talla M X 100 Unid Ago;CAJA X 100 UNIDADES;PRECISION;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes Para Examen Talla M;153194668;Medico Quirurgico;Guantes Para Examen Talla M - Presentacion Caja X 100 Unidades Ago;CAJA X 100 UNIDADES;KRAMER;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes Para Examen Talla M X X 100uni;153192385;Medico Quirurgico;Guantes Para Examen Talla M Marca Examtex X 100uni Ago;CAJA X 100 UNIDADES;EXAMTEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Guantes Para Examen Talla S Caja X 100 Unid;153192392;Medico Quirurgico;Guantes Para Examen Talla S Caja X 100 Unid Ago;UNIDAD;PRECISION;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Humidificador Alto Volumen Con Ventury;153424641;Medico Quirurgico;Humidificador Alto Volumen Con Ventury Capacidad 400c,;UNIDAD;MONHEL;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=11hRYiN9HlyK2xQzferSseUiw3crsiicY;Humidificador Plastico;153425334;Medico Quirurgico;Humidificador Plastico;UNIDAD;BIOLIFE;https://drive.google.com/file/d/11hRYiN9HlyK2xQzferSseUiw3crsiicY/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Indicador Quimico A Vapor Clase 5 Tira Sencilla;153456068;Medico Quirurgico;Indicador Quimico A Vapor Clase 5 Tira Sencilla;CAJA;PROCHEM;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Infantometro En Plexiglass;213462519;Medico Quirurgico;Infantometro En Plexiglass. Graduado En Doble Escala: Pulg / Cms.;UNIDAD;INSTRUMEDIC;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Inhalo - Camara Con Mascarilla Y Boquilla;153472520;Medico Quirurgico;Inhalo - Camara Con Mascarilla Y Boquilla Para Uso Adulto. Apropiado Para La Optima Utilizacion De Aerosoles Bronco Dilatadores;UNIDAD;BIOLIFE;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1i54cbc7bnf2spBLVI04EPNCOMQ8NwrDG;Inhalo - Camara Con Mascarilla Y Boquilla;153472521;Medico Quirurgico;Inhalo - Camara Con Mascarilla Y Boquilla Para Uso Pediatrico. Apropiado Para La Optima Utilizacion De Aerosoles Bronco Dilatadores;UNIDAD;QUICK BOX;https://drive.google.com/file/d/1i54cbc7bnf2spBLVI04EPNCOMQ8NwrDG/view?usp=sharing
https://drive.google.com/uc?id=1Op-QFzVWcNCr5lkIlhMnIm_0gu9_6gXF;Jabon Quirurgico Gluconato De Clorhexidina 4%;153545265;Medico Quirurgico;Jabón Quirurgico Gluconato De Clorhexidina 4% , Boncida X 1000 Ml Marca: Eufar;UNIDAD;MAXISALUD;https://drive.google.com/file/d/1Op-QFzVWcNCr5lkIlhMnIm_0gu9_6gXF/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Jabon Quirurgico Quirucidal;13544927;Medico Quirurgico;Jabon Quirurgico Quirucidal Jabon Galon X 3750 Ml;.;QUIRUMEDICAS;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Jabon Quirurgico Quirucidal Frasco X 1000 Ml. Con Valvula Dispensadora;153545034;Medico Quirurgico;Jabon Quirurgico Quirucidal Frasco X 1000 Ml. Con Valvula Dispensadora;FRASCO;QUIRUMEDICAS;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Jabon Quirurgico Quirucidal Frasco X 500 Cc. Con Valvula Dispensadora;153545035;Medico Quirurgico;Jabon Quirurgico Quirucidal Frasco X 500 Cc. Con Valvula Dispensadora;BOTELLA X 500 cc;QUIRUMEDICAS;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
